Date,Player,Notes,Shoe Name,Points,Rebounds,Assists,Steals,Blocks,Minutes,Shoe Type
2019-12-28,josh okogie,placed on IL with bruised right quadriceps,nike zoom freak 1,1,3,1,1,2,19,mid
2019-12-28,josh okogie,placed on IL with right hip injury,nike zoom freak 1,1,3,1,1,2,19,mid
2019-12-28,carsen edwards,placed on IL with NBA health and safety protocols,adidas dame 6,0,0,0,0,0,1,low
2019-12-28,timothe luwawu-cabarrot,placed on IL with bruised right hip,air jordan 11 low ie,6,6,3,1,0,25,low
2019-12-28,timothe luwawu-cabarrot,placed on IL with sore right knee,air jordan 11 low ie,6,6,3,1,0,25,low
2019-12-28,timothe luwawu-cabarrot,placed on IL with NBA health and safety protocols,air jordan 11 low ie,6,6,3,1,0,25,low
2019-12-28,p.j. tucker,placed on IL with NBA health and safety protocols,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with strained left calf,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with sore left ankle,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with left leg injury,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with NBA health and safety protocols,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with left knee injury,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with left knee injury,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with strained right calf,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with sore left ankle,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,p.j. tucker,placed on IL with right calf injury,nike kobe iv protro,4,7,0,0,0,37,low
2019-12-28,monte morris,placed on IL with strained left quadriceps,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with strained right hamstring,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with right hamstring injury,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with sore left knee,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with NBA health and safety protocols,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with concussion,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with sore left elbow,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with sore right ankle,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with left groin injury,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,"placed on IL with right hamstring, rib injuries",nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with back injury,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with sore lower back,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with left groin injury,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,monte morris,placed on IL with sore right ankle,nike zoom freak 1,3,2,1,0,0,14,mid
2019-12-28,jaxson hayes,placed on IL with sprained right wrist,nike kyrie 5,2,4,1,1,1,21,mid
2019-12-28,kevin huerter,placed on IL with sprained left shoulder,nike zoom kd12,6,1,4,0,0,29,mid
2019-12-28,kevin huerter,placed on IL with NBA health and safety protocols,nike zoom kd12,6,1,4,0,0,29,mid
2019-12-28,kevin huerter,placed on IL with sore left shoulder,nike zoom kd12,6,1,4,0,0,29,mid
2019-12-28,kevin huerter,placed on IL with illness,nike zoom kd12,6,1,4,0,0,29,mid
2019-12-28,kevin huerter,placed on IL with right hamstring injury / knee injury,nike zoom kd12,6,1,4,0,0,29,mid
2019-12-28,thanasis antetokounmpo,placed on IL with right knee injury,nike zoom freak 1,0,0,0,0,0,0,mid
2019-12-28,thanasis antetokounmpo,placed on IL with COVID-19 (out for season),nike zoom freak 1,0,0,0,0,0,0,mid
2019-12-28,thanasis antetokounmpo,placed on IL with NBA health and safety protocols,nike zoom freak 1,0,0,0,0,0,0,mid
2019-12-28,nikola jokic,placed on IL with sprained right wrist,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with toe injury,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with illness,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with sore right wrist,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with NBA health and safety protocols,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with left hamstring injury,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with left hamstring injury,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with left hamstring injury,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with right calf injury,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,nikola jokic,placed on IL with right calf injury,nike hyperdunk x,31,10,10,1,0,32,mid
2019-12-28,solomon hill,placed on IL with right hamstring injury (out for season),nike adapt bb,0,4,3,0,0,17,low
2019-12-28,brad wanamaker,placed on IL with NBA health and safety protocols,nike kyrie low 2,2,3,0,1,1,14,low
2019-12-29,kristaps porzingis,placed on IL with sore right knee,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with bruised left heel,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with torn meniscus in right knee (out for season),adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with right knee injury,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with right knee injury,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with tightness in lower back / sore lower back,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with right knee injury,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with sore right knee,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with tightness in lower back,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with bruised left knee,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with toe injury,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with NBA health and safety protocols,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with sore right knee,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with right knee injury,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with right knee injury (out for season),adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with strained left groin,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with illness,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with rib injury,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with sprained left ankle,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with sore left knee,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with illness,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,illness (out for season),adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,kristaps porzingis,placed on IL with illness,adidas pro bounce 2019,11,7,0,1,1,29,high
2019-12-29,brandon clarke,placed on IL with sore left hip,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with right quadricep injury,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with right calf injury,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with left calf injury,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with right hip injury,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with sore right knee,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with sore back,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with sore left hip,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with sore left hip,nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,brandon clarke,placed on IL with torn left Achilles tendon (out for season),nike pg 2.5,18,4,3,1,3,25,low
2019-12-29,eric gordon,placed on IL with bruised left leg,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with bruised right knee,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with sore right knee,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with sprained left ankle,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with strained right groin (out for season),adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with sore left heel,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right hamstring injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right knee tendinitis,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury (out for season),adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with bruised left thumb,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right groin injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with sore right knee,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,eric gordon,placed on IL with right hip injury,adidas pro bounce 2019 low,20,1,3,1,0,22,low
2019-12-29,jalen brunson,placed on IL with torn labrum in right shoulder (out for season),nike kobe v,0,1,1,0,0,6,low
2019-12-29,jalen brunson,placed on IL with NBA health and safety protocols,nike kobe v,0,1,1,0,0,6,low
2019-12-29,jalen brunson,placed on IL with left foot injury,nike kobe v,0,1,1,0,0,6,low
2019-12-29,jalen brunson,placed on IL with bruised right foot,nike kobe v,0,1,1,0,0,6,low
2019-12-29,jalen brunson,placed on IL with bruised right thigh,nike kobe v,0,1,1,0,0,6,low
2019-12-29,jalen brunson,placed on IL with sore right hip,nike kobe v,0,1,1,0,0,6,low
2019-12-29,jalen brunson,placed on IL with sore left foot,nike kobe v,0,1,1,0,0,6,low
2019-12-29,jalen brunson,placed on IL with sprained right hand,nike kobe v,0,1,1,0,0,6,low
2019-12-29,jalen brunson,placed on IL with right hand injury,nike kobe v,0,1,1,0,0,6,low
2019-12-29,will barton,placed on IL with sore right knee (out for season),under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with strained right hamstring,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with tightness in lower back,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with illness,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with NBA health and safety protocols,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with right hamstring injury,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with illness,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with sprained left ankle,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with sore right knee,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with foot injury,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,will barton,placed on IL with sprained left ankle,under armour hovr havoc 2,19,3,5,1,0,30,mid
2019-12-29,lonzo ball,placed on IL with knee injury,nike kobe 9 low,27,10,8,2,0,40,low
2019-12-29,lonzo ball,placed on IL with right hip flexor injury,nike kobe 9 low,27,10,8,2,0,40,low
2019-12-29,lonzo ball,placed on IL with left hip flexor injury,nike kobe 9 low,27,10,8,2,0,40,low
2019-12-29,lonzo ball,placed on IL with NBA health and safety protocols,nike kobe 9 low,27,10,8,2,0,40,low
2019-12-29,lonzo ball,placed on IL with sore left knee (surgery) (out for season),nike kobe 9 low,27,10,8,2,0,40,low
2019-12-29,terence davis,placed on IL with sore left ankle,nike kyrie low 2,11,6,3,2,0,26,low
2019-12-29,terence davis,placed on IL with NBA health and safety protocols,nike kyrie low 2,11,6,3,2,0,26,low
2019-12-29,terence davis,placed on IL with sore left ankle,nike kyrie low 2,11,6,3,2,0,26,low
2019-12-29,terence davis,placed on IL with right wrist injury (surgery) (out for season),nike kyrie low 2,11,6,3,2,0,26,low
2019-12-30,daniel gafford,placed on IL with right thumb injury,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,daniel gafford,placed on IL with sprained right ankle,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,daniel gafford,placed on IL with sprained right ankle,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,daniel gafford,placed on IL with bruised right quadriceps,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,daniel gafford,placed on IL with sprained right thumb,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,daniel gafford,placed on IL with NBA health and safety protocols,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,daniel gafford,placed on IL with sprained right ankle,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,daniel gafford,placed on IL with illness,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,daniel gafford,placed on IL with sore left foot,nike kobe iv protro,8,4,2,2,1,17,low
2019-12-30,joe harris,placed on IL with sore lower back,nike zoom kd12,19,7,1,0,0,40,mid
2019-12-30,joe harris,placed on IL with sore left hip / glute muscle injury,nike zoom kd12,19,7,1,0,0,40,mid
2019-12-30,joe harris,placed on IL with sprained left ankle (out for season),nike zoom kd12,19,7,1,0,0,40,mid
2019-12-30,joe harris,placed on IL with foot injury,nike zoom kd12,19,7,1,0,0,40,mid
2019-12-30,joe harris,placed on IL with ankle injury,nike zoom kd12,19,7,1,0,0,40,mid
2019-12-30,joe harris,placed on IL with sore left knee,nike zoom kd12,19,7,1,0,0,40,mid
2019-12-30,kendrick nunn,placed on IL with left Achilles injury,puma clyde hardwood,14,2,3,0,0,33,low
2019-12-30,kendrick nunn,placed on IL with throat,puma clyde hardwood,14,2,3,0,0,33,low
2019-12-30,kendrick nunn,placed on IL with NBA health and safety protocols,puma clyde hardwood,14,2,3,0,0,33,low
2019-12-30,kendrick nunn,placed on IL with sprained right ankle,puma clyde hardwood,14,2,3,0,0,33,low
2019-12-30,kendrick nunn,placed on IL with right knee injury (out for season),puma clyde hardwood,14,2,3,0,0,33,low
2019-12-30,kendrick nunn,placed on IL with NBA health and safety protocols (out for season),puma clyde hardwood,14,2,3,0,0,33,low
2019-12-30,kris dunn,placed on IL with sprained MCL in right knee (out for season),adidas pro vision,4,2,2,1,0,19,mid
2019-12-30,kris dunn,placed on IL with right knee injury,adidas pro vision,4,2,2,1,0,19,mid
2019-12-30,kris dunn,placed on IL with loose cartilage in right ankle,adidas pro vision,4,2,2,1,0,19,mid
2019-12-30,kris dunn,placed on IL with illness,adidas pro vision,4,2,2,1,0,19,mid
2019-12-30,kris dunn,placed on IL with sprained right ankle,adidas pro vision,4,2,2,1,0,19,mid
2019-12-30,denzel valentine,placed on IL with left hamstring injury,nike kobe iv protro,5,2,1,1,0,16,low
2019-12-30,denzel valentine,placed on IL,nike kobe iv protro,5,2,1,1,0,16,low
2019-12-30,jimmy butler,placed on IL with strained right shoulder,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with left big toe injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with sore right ankle,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with sprained right ankle,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with NBA health and safety protocols,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with sprained right ankle,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with tailbone injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with tailbone injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with sprained right ankle,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with right big toe,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with left big toe injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with sinus ailment,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with left big toe injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with sprained right ankle,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with left big toe injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with right knee inflammation,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with left hip injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with knee injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with right knee injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with right knee injury,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with gastrointestinal ailment,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with sprained right ankle,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with tightness in lower back,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,jimmy butler,placed on IL with sore neck,air jordan 31,27,6,4,0,0,36,mid
2019-12-30,khris middleton,placed on IL with sore neck,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with sore right knee,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with sore left ankle,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with NBA health and safety protocols,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with hyperextended left knee,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with sore left wrist,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with sore left wrist,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with sprained MCL in left knee (out for season),nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with sore right knee,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with sore right knee,nike air force max low,25,6,4,1,1,31,low
2019-12-30,khris middleton,placed on IL with sore right knee,nike air force max low,25,6,4,1,1,31,low
2019-12-30,melvin frazier jr.,placed on IL with sore lower back,air jordan 10,0,1,0,0,0,3,high
2019-12-30,kelly olynyk,placed on IL with bruised right knee,air jordan xxxiv,0,1,0,0,0,2,mid
2019-12-30,kelly olynyk,placed on IL with NBA health and safety protocols,air jordan xxxiv,0,1,0,0,0,2,mid
2019-12-30,kelly olynyk,placed on IL with sprained left knee,air jordan xxxiv,0,1,0,0,0,2,mid
2019-12-30,kelly olynyk,placed on IL with NBA health and safety protocols,air jordan xxxiv,0,1,0,0,0,2,mid
2019-12-30,kelly olynyk,placed on IL with sprained left ankle,air jordan xxxiv,0,1,0,0,0,2,mid
2019-12-30,kelly olynyk,placed on IL with illness,air jordan xxxiv,0,1,0,0,0,2,mid
2019-12-30,markelle fultz,placed on IL with torn ACL in left knee (out for season),nike lebron 17,3,7,5,1,0,30,high
2019-12-30,markelle fultz,placed on IL with recovering from surgery on left knee to repair torn ACL,nike lebron 17,3,7,5,1,0,30,high
2019-12-30,markelle fultz,placed on IL with left knee injury,nike lebron 17,3,7,5,1,0,30,high
2019-12-30,markelle fultz,placed on IL with left knee injury,nike lebron 17,3,7,5,1,0,30,high
2019-12-30,markelle fultz,placed on IL with left knee injury,nike lebron 17,3,7,5,1,0,30,high
2019-12-30,markelle fultz,placed on IL with fractured left big toe,nike lebron 17,3,7,5,1,0,30,high
2019-12-30,gorgui dieng,placed on IL,nike kobe ad mid,11,20,2,3,1,32,low
2019-12-30,gorgui dieng,placed on IL with sprained right shoulder,nike kobe ad mid,11,20,2,3,1,32,low
2019-12-30,gorgui dieng,placed on IL with sprained right shoulder,nike kobe ad mid,11,20,2,3,1,32,low
2019-12-30,gorgui dieng,placed on IL with NBA health and safety protocols,nike kobe ad mid,11,20,2,3,1,32,low
2019-12-31,james ennis iii,placed on IL with illness,nike kobe iv protro,4,4,1,1,0,21,low
2019-12-31,james ennis iii,placed on IL with right hamstring injury,nike kobe iv protro,4,4,1,1,0,21,low
2019-12-31,james ennis iii,placed on IL with left calf injury,nike kobe iv protro,4,4,1,1,0,21,low
2019-12-31,james ennis iii,placed on IL with right calf injury,nike kobe iv protro,4,4,1,1,0,21,low
2019-12-31,james ennis iii,placed on IL with right calf injury (out for season),nike kobe iv protro,4,4,1,1,0,21,low
2019-12-31,tristan thompson,placed on IL with illness,nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,tristan thompson,placed on IL with right quadricep injury,nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,tristan thompson,placed on IL with bruised left knee,nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,tristan thompson,placed on IL with right hamstring injury,nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,tristan thompson,placed on IL with NBA health and safety protocols,nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,tristan thompson,placed on IL with NBA health and safety protocols,nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,tristan thompson,placed on IL with pectoral injury,nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,tristan thompson,placed on IL with pectoral injury (out for season),nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,tristan thompson,placed on IL with right quadricep injury,nike lebron soldier 13,14,11,0,0,0,31,high
2019-12-31,marvin williams,placed on IL with fractured nose,nike kobe ad,0,3,0,0,0,12,low
2019-12-31,marvin williams,placed on IL with strained left groin,nike kobe ad,0,3,0,0,0,12,low
2019-12-31,ante zizic,placed on IL with vestibular condition,adidas pro bounce 2019,0,0,0,0,0,2,high
2019-12-31,furkan korkmaz,placed on IL with strained left adductor,nike kobe ad,9,1,1,0,0,13,low
2019-12-31,furkan korkmaz,placed on IL with sprained right ankle,nike kobe ad,9,1,1,0,0,13,low
2019-12-31,furkan korkmaz,placed on IL with sprained right ankle,nike kobe ad,9,1,1,0,0,13,low
2019-12-31,furkan korkmaz,placed on IL with illness,nike kobe ad,9,1,1,0,0,13,low
2019-12-31,furkan korkmaz,placed on IL with sore left knee,nike kobe ad,9,1,1,0,0,13,low
2019-12-31,furkan korkmaz,placed on IL with left knee injury,nike kobe ad,9,1,1,0,0,13,low
2019-12-31,trey burke,placed on IL with illness,reebok question mid,8,1,2,0,0,14,mid
2019-12-31,trey burke,placed on IL with strained left calf,reebok question mid,8,1,2,0,0,14,mid
2019-12-31,trey burke,placed on IL with NBA health and safety protocols,reebok question mid,8,1,2,0,0,14,mid
2019-12-31,trey burke,placed on IL with NBA health and safety protocols,reebok question mid,8,1,2,0,0,14,mid
2019-12-31,trey burke,placed on IL with sprained left shoulder,reebok question mid,8,1,2,0,0,14,mid
2019-12-31,trey burke,placed on IL with NBA health and safety protocols,reebok question mid,8,1,2,0,0,14,mid
2019-12-31,semi ojeleye,placed on IL with left side injury,nike pg 3,6,1,1,1,0,20,low
2019-12-31,semi ojeleye,placed on IL with strained left calf,nike pg 3,6,1,1,1,0,20,low
2019-12-31,semi ojeleye,placed on IL,nike pg 3,6,1,1,1,0,20,low
2019-12-31,semi ojeleye,placed on IL with right calf injury,nike pg 3,6,1,1,1,0,20,low
2019-12-31,semi ojeleye,placed on IL with NBA health and safety protocols,nike pg 3,6,1,1,1,0,20,low
2019-12-31,malik monk,placed on IL with sore right foot / sprained right ankle,nike kobe v,4,2,1,0,1,15,low
2019-12-31,malik monk,placed on IL with NBA health and safety protocols,nike kobe v,4,2,1,0,1,15,low
2019-12-31,malik monk,placed on IL with left calf injury,nike kobe v,4,2,1,0,1,15,low
2019-12-31,malik monk,placed on IL with sprained right ankle,nike kobe v,4,2,1,0,1,15,low
2019-12-31,chris boucher,placed on IL with sprained MCL in left knee,nike lebron soldier 13,2,6,0,2,1,15,high
2019-12-31,chris boucher,placed on IL with sore lower back,nike lebron soldier 13,2,6,0,2,1,15,high
2019-12-31,chris boucher,placed on IL with left hamstring injury,nike lebron soldier 13,2,6,0,2,1,15,high
2019-12-31,ivica zubac,placed on IL with sprained MCL in right knee (out for season),adidas d rose 773 iv,8,13,0,0,1,22,high
2019-12-31,ivica zubac,placed on IL with NBA health and safety protocols,adidas d rose 773 iv,8,13,0,0,1,22,high
2019-12-31,ivica zubac,placed on IL with right calf injury,adidas d rose 773 iv,8,13,0,0,1,22,high
2019-12-31,ivica zubac,placed on IL with bruised left knee / discomfort in left knee,adidas d rose 773 iv,8,13,0,0,1,22,high
2019-12-31,ivica zubac,placed on IL with strained right calf,adidas d rose 773 iv,8,13,0,0,1,22,high
2019-12-31,ivica zubac,placed on IL with strained right calf,adidas d rose 773 iv,8,13,0,0,1,22,high
2019-12-31,cedi osman,placed on IL with lower back spasms,nike zoom freak 1,14,4,4,0,1,24,mid
2019-12-31,cedi osman,placed on IL with sore lower back,nike zoom freak 1,14,4,4,0,1,24,mid
2019-12-31,cedi osman,placed on IL with NBA health and safety protocols,nike zoom freak 1,14,4,4,0,1,24,mid
2019-12-31,cedi osman,placed on IL with neck spasms,nike zoom freak 1,14,4,4,0,1,24,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore back,nike zoom freak 1,32,17,4,0,2,31,mid
